docid	allcopiesofwork	author	bestseller	contrast4reviewed	copiesin25yrs	earlyedition	firstpub	gender	heath	imprint	inferreddate	lastname	latestcomp	mostdiscussed	nationality	norton	nortonshort	preregistered	recordid	reviewed	title	inferrednation
uc2.ark+=13960=t4rj49q59		Newell, Charles Martin	False	True			1881.0	m	False	Boston;Pub. by the author;1881.	1881	Newell	1881	False	us	False	False	False	242135.0	False	Kalani of Oahu	us
uc1.b4877325	1.0	Waltari, Mika	True	False	1.0	True			False	New York|Putnam|1950	1950	Waltari	1950	False		False	False	False	4432039.0	False	The adventurer;	guess: us
mdp.39015005778496	3.0	Vidal, Gore	True	False	3.0	True			False	New York|Random House|1984.	1984	Vidal	1984	False		False	False	False	783167.0	False	Lincoln : a novel	us
mdp.39015014776887	3.0	Du Maurier, Daphne	True	False	3.0	True			False	Garden City, New York|Doubleday & Company Inc.|1946.	1946	Du	1946	False		False	False	False	1375609.0	False	The King's general	uk
mdp.39015014166428		Tourgée, Albion Winegar	False	False			1879.0	m	False	New York;Fords, Howard & Hulbert;c1879	1879	Tourgée	1879	False	us	False	False	False	1187408.0	True	Figs and thistles	us
uc2.ark+=13960=t1xd0w07q	9.0	Craik, Dinah Maria Mulock	False	False	4.0	True	1852.0	f	False	London;Chapman and Hall;1852.	1852	Craik	1852	False	uk	False	False	False	7687042.0	True	The head of the family	uk
uva.x030788142	1.0	Butt, Beatrice May	False	False	1.0	True	1879.0	f	False	New York;G. Munro;c1879.	1879	Butt	1879	False	uk	False	False	False	9776577.0	True	Delicia	uk
mdp.39015014519741	1.0	Lewis, Sinclair	True	False	1.0	True			False	New York|P. F. Collier & Son Corp.|c1934	1934	Lewis	1934	False		False	False	False	629190.0	False	Work of art	us
uc1.b4109141		Edwards, Amelia Ann Blanford	False	False			1868.0	f	False	New York;C. Scribner & Company;Cleveland;Ingham & Bragg;1868.	1868	Edwards	1868	False	uk	False	False	False	114757.0	True	Norwood;	uk
mdp.39015008493556	4.0	Lewis, Sinclair	True	False	4.0	True			False	Garden Citry, N. Y.|Doubleday, Doran & company, inc.|1935.	1935	Lewis	1935	False		False	False	False	628757.0	False	It can't happen here; a novel	us
uc1.b3462574	1.0	Crichton, Robert	True	False	1.0	True			False	New York|Simon and Schuster|1966	1966	Crichton	1966	False		False	False	False	1113310.0	False	The secret of Santa Vittoria: a novel	us
uc2.ark+=13960=t2j67fx2g		Disraeli, Benjamin	False	False			1870.0	m	False	London;Longmans, Green, and co.;1870.	1870	Disraeli	1870	False	uk	False	False	False	473280.0	True	Lothair	uk
uiuo.ark+=13960=t1tf0gc73	3.0	Veitch, Sophie F. F	False	True	3.0	True	1869.0	f	False	London;Bentley;1869.	1869	Veitch	1869	False	uk	False	False	False	8724311.0	False	Wise as a serpent	uk
inu.30000007678885		Dickens, Charles,	True	False			1854.0	m	False	London;J.M. Dent;New York;Doubleday & McClure;1899-1903.	1899	Dickens	1854	False	uk	False	False	False	8662112.0	False	The works of Charles Dickens	uk
mdp.39015031909669		Collins, Wilkie	False	False			1850.0	m	False	London;R. Bentley;1850.	1850	Collins	1850	False	uk	False	False	False	601440.0	True	Antonina;	uk
nyp.33433075752133	1.0	Winter, John Strange	False	True	1.0	True	1895.0	f 	False	New York and London;F. A. Stokes company;c1895	1895	Winter	1895	False	uk	False	False	False	8667213.0	False	Private Tinker	uk
mdp.39015040365705	2.0	Clark, Mary Higgins	True	False	2.0	True			False	New York|Simon & Schuster|c1998.	1998	Clark	1998	False		False	False	False	3973306.0	False	You belong to me	us
nc01.ark+=13960=t6m04wk2w		Banks, Charles Eugene	False	True			1899.0	m	False	Chicago;Rand, McNally;1899	1899	Banks	1899	False	us	False	False	False	7650656.0	False	In Hampton Roads;	us
mdp.49015000870908	1.0	King, Stephen	True	False	1.0	True			False	New York, N.Y.|Viking|c1990.	1990	King	1990	False		False	False	False	4469582.0	False	Four past midnight	us
uc2.ark+=13960=t7kp7v701		Lane, Elinor Macartney,	True	False			1909.0		False		1909	Lane	1909	False		False	False	False	7663802.0	False	Katrine;	us
uc2.ark+=13960=t1pg1vn1t		Lorimer, George Horace	False	True			1902.0	m	False		1902	Lorimer	1902	False	us	False	False	False		False	Letters from a self-made merchant to his son	us
uc1.b3327303		Mitchell, S. Weir	True	False			1898.0		False	New York;Grossett & Dunlap;1898.	1898	Mitchell	1898	False		False	False	False	7923160.0	False	The adventures of Francois	us
uc1.b112054		Cooke, John Esten	False	False			1880.0	m	False	New York;Harper & Brothers;1880.	1880	Cooke	1880	False	us	False	False	False	6607189.0	True	The Virginia Bohemians;	us
uc1.32106002184684	1.0	Rechy, John	True	False	1.0	True			False	London|MacGibbon & Kee|1964	1964	Rechy	1964	False		False	False	False	7136352.0	False	City of night	us
mdp.39015048889896		Stevenson, Robert Louis	False	False			1887.0	m	False	New York;C. Scribner's sons;1908.	1908	Stevenson	1887	False	uk	False	False	False	9438742.0	True	The merry men	uk
uc2.ark+=13960=t6d21xm9t	14.0	Disraeli, Benjamin	False	False	8.0	True	1870.0	m	False	London;Longmans, Green, and co.;1870.	1870	Disraeli	1870	False	uk	False	False	False	473280.0	True	Lothair	uk
uiuo.ark+=13960=t7gq76w1k	3.0	Collins, Mortimer	False	True	3.0	True	1873.0	m	False	London;H.S. King;1873.	1873	Collins	1873	False	uk	False	False	False	8721618.0	False	Miranda	uk
nyp.33433082272703	9.0	Cholmondeley, Mary	True	False	6.0	True	1899.0	f	False	New York;Harper;1899.	1899	Cholmondeley	1899	False	uk	False	False	False	6501703.0	False	Red pottage	uk
uc2.ark+=13960=t71v5r667		Harraden, Beatrice,	True	False			1893.0		False		1893	Harraden	1893	False		False	False	False	7707855.0	False	Ships that pass in the night	guess: non-us
nyp.33433076063282	12.0	Stowe, Harriet Beecher	False	False	3.0	True	1862.0	f	False	Boston;Fields, Osgood & Co.;1869.	1869	Stowe	1862	False	us	False	False	False	8690401.0	True	The pearl of Orr's island	us
njp.32101066919174		Schubin, Ossip	False	True			1889.0	f	False	Philadelphia;J. B. Lippincott company;1889.	1889	Schubin	1889	False	austrian	False	False	False	7671447.0	False	Erlach court	austrian
nyp.33433075767198	2.0	Whishaw, Frederick	False	True	2.0	True	1896.0	m	False	New York [etc.;Longmans, Green, and co.;1896.	1896	Whishaw	1896	False	uk	False	False	False	6131633.0	False	A boyar of the Terrible;	uk
uc2.ark+=13960=t1pg1nv9w	4.0	Broughton, Rhoda	False	False	4.0	True	1876.0	f	False	London;R. Bentley;1876.	1876	Broughton	1876	False	uk	False	False	False	6131638.0	True	Joan	uk
uc1.31822035081835	1.0	Ray, Tom	False	True	1.0	True	1948.0	m	False	Philadelphia|Dorrance & co.|c1948	1948	Ray	1948	False	us	False	False	False	10744995.0	False	Yellowstone red / | $c: by Tom Ray	us
uc1.b4097697	2.0	Ford, Ford Madox	False	False	2.0	True	1924.0	m	False	London|Duckworth|1924	1924	Ford	1924	False	uk	False	False	False	6152929.0	True	Some Do Not	uk
uc1.32106002017793	2.0	Thompson, Sylvia	True	False	2.0	True	1926.0	f	False	Boston|Little, Brown, and company|1926.	1926	Thompson	1926	False	uk	False	False	False	6129072.0	True	The Hounds of Spring	uk
uiuo.ark+=13960=t4zg79m6r	6.0	McCarthy, Justin	False	False	5.0	True	1869.0	m	False	London;Tinsley brother;1869.	1869	McCarthy	1869	False	uk	False	False	False	8721745.0	True	My enemy's daughter	uk
uc2.ark+=13960=t19k4613m	7.0	Churchill, Winston, Sir	True	False	7.0	True			False	New York;The Macmillan Company;London;Macmillan & co.;1906.	1906	Churchill	1906	False		False	False	False	7654796.0	False	Coniston	uk
uc2.ark+=13960=t8cf9jv1m	2.0	Webster, Henry Kitchell	True	False	2.0	True			False	Indianapolis;The Bobbs-Merrill company;c1916	1916	Webster	1916	False		False	False	False	1775895.0	False	The real adventure;	us
uva.x000956960	6.0	Howells, William Dean	False	False	5.0	True	1882.0	m	False	Boston;New York;Houghton Mifflin company;c1882	1882	Howells	1882	False	us	False	False	False	4435242.0	True	A woman's reason	us
njp.32101067632636	4.0	Ouida	False	False	4.0	True	1885.0	f	False	London;Chatto & Windus;1885.	1885	Ouida	1885	False	uk	False	False	False	8961337.0	True	Othmar	uk
wu.89099773699	8.0	Churchill, Winston, Sir	True	False	8.0	True	1915.0		False	London;Macmillan;1915.	1915	Churchill	1915	False		False	False	False	8995965.0	False	A far country	uk
uc2.ark+=13960=t8v980b3t		Dickson, Thomas	False	True			1905.0	m	False	New York;A. Wessels;1907.	1905	Dickson	1905	False	us	False	False	False	7657849.0	False	The clansman	us
uc2.ark+=13960=t6g16058h		Ainsworth, William Harrison,	True	False			1849.0	m	False		1844	Ainsworth	1849	False	uk	False	False	False	7685246.0	False	Windsor castle	uk
uc2.ark+=13960=t48p5zc15	2.0	Volckhausen, Adeline	False	True	1.0	True	1871.0	f	False	Philadelphia;J.B. Lippincott;1871.	1871	Volckhausen	1871	False	german	False	False	False	7676229.0	False	Why did he not die?, or, The Child from the Ebräergang	german
uc1.b3579663	1.0	Munthe, Axel	True	False	1.0	True			False	London|J. Murray|1930	1930	Munthe	1930	False		False	False	False	6678602.0	False	The story of San Michele	guess: non-us
mdp.39015050557142	2.0	Hilton, James	True	False	2.0	True			False	Boston|Little, Brown and company|1945.	1945	Hilton	1945	False		False	False	False	438437.0	False	So well remembered	uk
mdp.39015026884190	8.0	Sinclair, Upton	True	False	2.0	True			True	New York;Doubleday, Page & Company;1906.	1906	Sinclair	1906	False		False	False	False	1112564.0	False	The jungle :	us
njp.32101067632198	4.0	Ouida	False	False	4.0	True	1885.0	f	False	London;Chatto & Windus;1885.	1885	Ouida	1885	False	uk	False	False	False	8961337.0	True	Othmar	uk
inu.30000007115094	3.0	Momaday, Natachee Scott	False	False	3.0	True			True	Albuquerque|University of New Mexico Press|1969	1969	Momaday	1969	False		True	False	False	561353.0	False	The way to rainy mountain	guess: us
uc1.$b105643	2.0	Spring, Howard	False	True	2.0	True	1934.0	m	False	New York|Covici, Friede|c1935	1935	Spring	1934	False	uk	False	False	False	1194561.0	False	Shabby tiger, | a novel,	uk
mdp.39015040993191	1.0	Clark, Mary Higgins	True	False	1.0	True			False	New York|Simon & Schuster|c1997.	1997	Clark	1997	False		False	False	False	3159641.0	False	Pretend you don't see her : a novel	us
nyp.33433074845995		Davis, Richard Harding,	True	False			1897.0		False	New York;C. Scribner's sons;1897.	1897	Davis	1897	False		False	False	False	6131639.0	False	Soldiers of fortune	us
mdp.39015046449768	1.0	Krantz, Judith	True	False	1.0	True			False	New York|Crown Publishers|c1980.	1980	Krantz	1980	False		False	False	False	127971.0	False	Princess Daisy	us
mdp.39015030727443		Collins, Norman	False	True			1936.0	m	False	New York|Harper|c1937.	1937	Collins	1936	False	uk	False	False	False	664482.0	False	Trinity town, | $c: by Norman Collins.	uk
mdp.39015000643026	2.0	Monsarrat, Nicholas	True	False	2.0	True			False	New York|Knopf|1951.	1951	Monsarrat	1951	False		False	False	False	303149.0	False	The cruel sea	uk
mdp.39015065391388		Koestler, Arthur	False	False			1946.0	m	False	London|The Macmillan company|1946.	1946	Koestler	1946	False	hu	False	False	False	1025435.0	True	Thieves in the Night	hu
mdp.39015063963139	3.0	Voynich, E. L	False	False	3.0	True	1901.0	f	False	London;W. Heinemann;1901.	1901	Voynich	1901	False	ir	False	False	False	167975.0	True	Jack Raymond	ir
mdp.39015005667202	1.0	Bacheller, Irving	False	True	1.0	True	1928.0	m	False	Indianapolis|The Bobbs-Merrill company|c1928	1928	Bacheller	1928	False	us	False	False	False	114955.0	False	The House of three ganders, | $c: by Irving Bacheller.	us
inu.39000003330680	6.0	Fothergill, Jessie	False	False	6.0	True	1879.0	f	False	London;R. Bentley;1879.	1879	Fothergill	1879	False	uk	False	False	False	6059987.0	True	Probation	uk
nyp.33433074857511	4.0	Hope, Anthony,	True	False	3.0	True	1897.0		False	New York;F. A. Stokes;c1897.	1897	Hope	1897	False		False	False	False	7662562.0	False	Phroso	uk
umn.31951002120639r	1.0	Tracy, Louis	False	True	1.0	True	1926.0	m	False	New York|E.J. Clode, inc.|1931.	1931	Tracy	1926	False	uk	False	False	False	9894127.0	False	His unknown wife : | The turning point ; The wheel o' fortune.	uk
nyp.33433082168976		Adams, John Turvill	False	True			1859.0	m	False	New York;Derby & Jackson;1859.	1859	Adams	1859	False	us	False	False	False	8656765.0	False	The white chief among the red men;	us
mdp.39015014215498	2.0	Shute, Nevil	True	False	2.0	True			False	New York|Morrow|1960.	1960	Shute	1960	False		False	False	False	672992.0	False	Trustee from the toolroom	uk
mdp.39015006580941	1.0	Anstey, F	False	False	1.0	True	1882.0	m	False	New York;D. Appleton and company;1882.	1882	Anstey	1882	False	uk	False	False	False	245216.0	True	Vice versâ;	uk
nnc1.cu58327010	1.0	O'Reilly, Bernard	False	True	1.0	True	1879.0	m	False	New York;G. W. Carleton;1879.	1879	O'Reilly	1879	False	ir	False	False	False	8434192.0	False	The two brides	ir
mdp.39015004964824		Fallada, Hans	False	True			1936.0	m	False	New York|Simon and Schuster|1936.	1936	Fallada	1936	False	ger	False	False	False	1779982.0	False	An old heart goes a journeying | $c: [by] Hans Fallada [pseud.] illustrated by Georg Salter.	ger
mdp.39015008361134	1.0	Lewis, Sinclair	True	False	1.0	True			False	New York|Harcourt, Brace and company|c1927	1927	Lewis	1927	False		False	False	False	628766.0	False	Elmer Gantry	us
mdp.39015002717943	1.0	Rinehart, Mary Roberts	True	False	1.0	True			False	N.Y.;c1922	1922	Rinehart	1922	False		False	False	False	1398925.0	False	The breaking point	us
mdp.39015034646565	4.0	Landon, Margaret	True	False	4.0	True			False	New York|J. Day|1944	1944	Landon	1944	False		False	False	False	1870425.0	False	Anna and the King of Siam	guess: us
nyp.33433076024532		Luther, Mark Lee	False	True			1902.0	m	False	New York;Macmillan;1902.	1902	Luther	1902	False	us	False	False	False	7666173.0	False	The henchman	us
uc1.$b56382	1.0	Clements, E. H. (Eileen Helen)	False	True	1.0	True	1942.0	f	False	New York|Dutton|1942.	1942	Clements	1942	False	us	False	False	False	6575850.0	False	Perhaps a little danger / | $c: by E. H. Clements.	us
uc1.b3962029	11.0	Churchill, Winston, Sir	True	False	8.0	True			False	New York;London;The Macmillan Company;1899.	1899	Churchill	1899	False		False	False	False	663376.0	False	Richard Carvel	uk
nc01.ark+=13960=t9f48335q		Dickinson, Anna E	False	True			1868.0	f	False	Boston;Fields, Osgood, & Co.;1869.	1869	Dickinson	1868	False	us	False	False	False	5946380.0	False	What answer?	us
mdp.39015048765013	2.0	Cornwell, Patricia Daniels	True	False	2.0	True			False	New York|G.P. Putnam's Sons|c1999.	1999	Cornwell	1999	False		False	False	False	4045608.0	False	Black notice	us
uc1.b3456943	3.0	Morley, Christopher	True	False	3.0	True			False	Philadelphia|New York [etc.|J.B. Lippincott Company|c1939	1939	Morley	1939	False		False	False	False	6302709.0	False	Kitty Foyle	us
uc2.ark+=13960=t86h4dn5f		Glasgow, Ellen Anderson Gholson	False	False			1900.0	f	False	New York;Doubleday, Page;1900.	1900	Glasgow	1900	False	us	False	False	False	1028597.0	True	The voice of the people	us
uc1.b4594169	1.0	Brierley, Benjamin	False	True	1.0	True	1860.0	m	False	Manchester;J. Heywood; [etc., etc.;1866?	1866	Brierley	1860	False	uk	False	False	False	9501319.0	False	A bundle o' fents from a Lancashire loom	uk
nyp.33433074902291	1.0	Montagu, Lily H	False	True	1.0	True	1902.0	f	False	London;R.B. Johnson;1902.	1902	Montagu	1902	False	uk	False	False	False	8669658.0	False	Broken stalks	uk
umn.31951p001743923	1.0	Beckett, Samuel	False	False	1.0	False	1938.0	m	False	London|Calder & Boyars|1969, c1938.	1969	Beckett	1938	False	uk	False	False	False	7481212.0	True	Murphy	uk
mdp.39015063547809	1.0	Hobbes, John Oliver	False	False	1.0	True	1895.0	f	False	London;Henry;1895.	1895	Hobbes	1895	False	us	False	False	False	320371.0	True	The gods, some mortals and Lord Wickenham	us
uiuo.ark+=13960=t8gf1c956	5.0	Norris, W. E	False	False	5.0	True	1886.0	m	False	London;Bentley;1886.	1886	Norris	1886	False	uk	False	False	False	8718279.0	True	A bachelor's blunder	uk
uva.x000495843	3.0	Dickens, Charles,	True	False	2.0	False	1844.0	m	False	New York;H.S. Nichols;c1914.	1845	Dickens	1844	False	uk	False	False	False	9038131.0	False	The chimes	uk
uc2.ark+=13960=t83j3fv43		Reade, Compton	False	True			1874.0	f	False	London;R. Bentley;1874.	1874	Reade	1874	False	uk	False	False	False	6502511.0	False	Rose and Rue	uk
nyp.33433076054760	1.0	Roe, A. S	False	False	1.0	True	1860.0	m	False	New York;Derby & Jackson;1860.	1860	Roe	1860	False	us	False	False	False	8660498.0	True	How could he help it?	us
uc1.b4098089	5.0	Galsworthy, John	True	False	4.0	True			False	New York|C. Scribner's sons|1928.	1928	Galsworthy	1928	False		False	False	False	432397.0	False	Swan song	uk
uc1.32106002078084		Norris, Frank	False	False			1901.0	m	False	New York;Doubleday, Page;1901.	1901	Norris	1901	False	us	False	False	False	1398698.0	True	The octopus	us
uiuo.ark+=13960=t9280xg5h	3.0	Philips, F. C	False	True	3.0	True	1887.0		False	London;Ward & Downey;1887.	1887	Philips	1887	False		False	False	False	8719216.0	False	The dean and his daughter	uk
nyp.33433074864814	1.0	Glyn, Elinor,	True	False	1.0	True	1900.0		False	Leipzig;B. Tauchnitz;1901.	1901	Glyn	1900	False		False	False	False	8667319.0	False	The visits of Elizabeth	us
nyp.33433076041544	6.0	Van Dyke, Henry	True	False	5.0	True			False	New York;C. Scribner's Sons;1902	1902	Van	1902	False		False	False	False	6676278.0	False	The blue flower	us
uc2.ark+=13960=t3tt4h41b	1.0	Noble, Annette Lucile	False	True	1.0	True	1898.0	f	False	Philadelphia;Presbyterian Board of Publication and Sabbath-School Work;1898.	1898	Noble	1898	False	us	False	False	False	7668743.0	False	The silent man's legacy	us
coo.31924022491033	1.0	Johnson, James Weldon	False	False	1.0	True			True	Boston;Sherman, French & company;1912.	1912	Johnson	1912	False		True	False	False	11742785.0	False	The autobiography of an ex-colored man	us
mdp.39015030851110	3.0	Bromfield, Louis	True	False	3.0	True			False	New York|London|Harper & brothers|1940.	1940	Bromfield	1940	False		False	False	False	582502.0	False	Night in Bombay	us
uiuo.ark+=13960=t1wd4h96x	3.0	Tabor, Eliza	False	True	3.0	True	1879.0	f	False	London;Hurst and Blackett;1879.	1879	Tabor	1879	False	uk	False	False	False	8720916.0	False	The last of her line	uk
uc1.b4451024	1.0	Jenkins, Dan	True	False	1.0	True			False	New York|Atheneum|1972.	1972	Jenkins	1972	False		False	False	False	9518408.0	False	Semi-tough	us
mdp.39015063623170	2.0	Thomas, Lowell	True	False	2.0	True			False	Garden City, N. Y.|Doubleday, Doran & company|1928.	1928	Thomas	1928	False		False	False	False	403784.0	False	Count Luckner, the Sea Devil	guess: us
hvd.hwp6zt		Scott, Walter,	True	False			1808.0	m	False		1835	Scott	1808	False	uk	False	False	False		False	Marmion	uk
uc1.$b243910	2.0	Kaye-Smith, Sheila	False	False	2.0	True	1923.0	f	False	New York|E.P. Dutton & Company|c1923	1923	Kaye-Smith	1923	False	uk	False	False	False	6498438.0	True	The End of the House of Alard	uk
